38	R
39	R
81	F
88	R
89	R
91	F
108	F
118	R
119	R
129	F
136	F
139	R
140	R
156	F
157	F
167	R
171	F
172	F
181	F
190	R
197	F
200	F
211	F
212	R
243	R
273	R
274	R
277	R
280	R
282	F
283	F
284	F
299	F
310	F
320	F
322	R
326	F
334	F
335	F
358	F
361	R
380	F
390	R
391	R
400	F
403	F
409	R
415	R
418	F
419	F
431	F
432	F
436	F
446	F
470	F
474	F
497	F
498	F
505	R
514	R
515	F
528	R
549	R
550	R
570	R
590	F
591	F
591	R
598	F
599	F
614	F
669	F
670	F
676	R
684	F
693	R
707	R
710	F
710	R
714	R
717	F
718	F
719	F
730	F
742	F
743	F
744	F
745	F
745	R
753	F
782	F
790	R
793	R
794	R
795	R
805	R
825	F
826	F
829	R
830	F
836	F
838	R
865	R
866	R
870	F
870	R
871	R
874	F
934	R
953	R
955	F
971	F
972	F
981	F
986	R
993	F
1019	F
1020	R
1021	R
1023	F
1031	R
1044	F
1046	R
1050	R
1051	R
1058	F
1061	R
1076	R
1077	F
1078	F
1082	F
1105	R
1136	F
1137	F
1146	F
1169	R
1170	R
1181	R
1189	F
1191	R
1192	R
1215	R
1217	F
1219	R
1228	R
1231	R
1240	R
1241	F
1258	R
1270	R
1282	R
1294	R
1309	R
1310	R
1311	F
1315	R
1322	R
1330	R
1331	F
1337	R
1356	F
1357	F
1358	F
1368	F
1369	R
1377	F
1400	R
1409	R
1415	F
1430	F
1434	R
1447	F
1455	R
1460	F
1489	R
1493	R
1498	R
1501	F
1502	F
1508	F
1516	R
1527	R
1542	F
1543	F
1544	R
1555	R
1582	R
1583	F
1588	R
1592	F
1596	R
1607	R
